Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-2021VSG8,Voluntary Sector Grant to Trafford Hongkongers,Walking group for new isolated Hongkong newcomers,GBP,NA,1999,NA,2021-01-31,NA,NA,NA,12,GB-COH-13595076,Trafford Hongkongers,NA,13595076,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG9,Voluntary Sector Grant to Pegasus Horse Riding for the Disabled Association,Provision of bedding for pegasus ponies,GBP,NA,1248,NA,2021-01-31,NA,NA,NA,12,GB-CHC-1171377,Pegasus Horseriding for the Disabled Association,1171377,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG10,Voluntary Sector Grant to The Hullard Park Apiary,Increase bee population and maintain apiary,GBP,NA,1050.16,NA,2021-01-31,NA,NA,NA,12,360G-trafford-the_hullard_park_apiary,The Hullard Park Apiary,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG11,Voluntary Sector Grant to Princess Street Festival,Street festival to bring community together,GBP,NA,2000,NA,2021-01-31,NA,NA,NA,12,360G-trafford-princess_street_festival,Princess Street Festival,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG12,Voluntary Sector Grant to Community Development Initiative,Culturally appropriate community counselling,GBP,NA,2000,NA,2021-01-31,NA,NA,NA,12,360G-trafford-community_development_initiative,Community Development Initiative,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG13,Voluntary Sector Grant to Friends of Worthington Park,Implementation of additonal facilities to increase multifuncational community use and support biodiversity,GBP,NA,2000,NA,2021-01-31,NA,NA,NA,12,360G-trafford-friends_of_worthington_park,Friends of Worthington Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG14,Voluntary Sector Grant to Friends of Davyhulme Park,Renewal of Gazebos and fundraising activities,GBP,NA,1103,NA,2021-01-31,NA,NA,NA,12,360G-trafford-friends_of_davyhulme_park,Friends of Davyhulme Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG15,Voluntary Sector Grant to Friends of John Leigh Park,Replacement of box hedging,GBP,NA,2000,NA,2021-01-31,NA,NA,NA,12,360G-trafford-friends_of_john_leigh_park,Friends of john Leigh Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG16,Voluntary Sector Grant to Smallwords,Creative writing sessions as a mentla health wellbeing activity,GBP,NA,900,NA,2021-01-31,NA,NA,NA,12,360G-trafford-smallwords,Smallwords,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG17,Voluntary Sector Grant to Theatre of the Senses CIC,12 month project providing a range of activity sessions,GBP,NA,2000,NA,2021-01-31,NA,NA,NA,12,GB-COH-12201647,Theatre of the Senses CIC,NA,12201647,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG18,Voluntary Sector Grant to Friends of Walton Park,Volunteer led replanting scheme to revamp former rose bed,GBP,NA,1700,NA,2021-01-31,NA,NA,NA,12,360G-trafford-friends_of_walton_park,Friends of Walton Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG19,Voluntary Sector Grant to Collaborative Women,Gardening Project at new hostel,GBP,NA,1999.99,NA,2021-07-31,NA,NA,NA,12,GB-COH-09085624,Collaborative Women UK,NA,09085624,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG20,Voluntary Sector Grant to G- Force,Friendship Group,GBP,NA,1900,NA,2021-08-01,NA,NA,NA,12,GB-CHC-1110767,G- Force,1110767,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG21,Voluntary Sector Grant to TUFC,Raise young peoples aspirations through cycling,GBP,NA,1975,NA,2021-08-01,NA,NA,NA,12,360G-trafford-tufc,TUF*C,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG22,Voluntary Sector Grant to Friends of Nook Park,Purchase of shed to deliver projects,GBP,NA,1932.33,NA,2021-08-01,NA,NA,NA,12,360G-trafford-friends_of_nook_park,Friends of Nook Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG23,Voluntary Sector Grant to OT Creative Space CIC,"Community Alley way project - art, litter picks",GBP,NA,1500,NA,2021-08-01,NA,NA,NA,12,360G-trafford-ot_creative_space_cic,OT Creative Space CIC,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG24,Voluntary Sector Grant to Cheeky Cherubs Play and Learning Centre,Interactive projector,GBP,NA,2000,NA,2021-08-01,NA,NA,NA,12,GB-COH-08814780,Cheeky Cherubs Play and Learning Centre,NA,08814780,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:42Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG25,Voluntary Sector Grant to Stretford in Bloom,Transform Stretford into a greener place,GBP,NA,2000,NA,2021-08-01,NA,NA,NA,12,360G-trafford-stretford_in_bloom,Stretford in Bloom,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG26,Voluntary Sector Grant to Friends of Worthington Park,Art project in conjunction with local school,GBP,NA,610,NA,2021-08-01,NA,NA,NA,12,360G-trafford-friends_of_worthington_park,Friends of Worthington Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG27,Voluntary Sector Grant to Love Old Trafford,Supporting biodiversity in OT,GBP,NA,2000,NA,2021-08-01,NA,NA,NA,12,360G-trafford-love_old_trafford,Love Old Trafford,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG28,Voluntary Sector Grant to Leaf Language Library,weekly wellbeing sessions,GBP,NA,1950,NA,2021-08-01,NA,NA,NA,12,360G-trafford-leaf_language_library,Leaf Language Library,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG29,Voluntary Sector Grant to Potters Allotment,wellbeing allotment project,GBP,NA,1621.16,NA,2021-08-01,NA,NA,NA,12,360G-trafford-potters_allotment,Potters Allotment,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG30,Voluntary Sector Grant to Friends of Longford Park,Promoting the park,GBP,NA,2000,NA,2021-08-01,NA,NA,NA,12,360G-trafford-friends_of_longford_park,Friends of Longford Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG31,Voluntary Sector Grant to Breathchamps CIC,Asthma themed treasure hunt,GBP,NA,2000,NA,2021-08-01,NA,NA,NA,12,GB-COH-12429695,Breathchamps CIC,NA,12429695,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG32,Voluntary Sector Grant to Friends of John Leigh Park,Playground improvements,GBP,NA,1000,NA,2021-08-01,NA,NA,NA,12,360G-trafford-friends_of_john_leigh_park,Friends of John Leigh Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG33,Voluntary Sector Grant to Friends of Chassen Park,Community flower bed,GBP,NA,2000,NA,2021-08-01,NA,NA,NA,12,360G-trafford-friends_of_chassen_park,Friends of Chassen Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG34,Voluntary Sector Grant to BlueSci,maintenance for all weather pitch,GBP,NA,1917,NA,2021-08-01,NA,NA,NA,12,GB-COH-09901361,Blue Sci CIC,NA,09901361,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG35,Voluntary Sector Grant toMiro,Exploration of cultural celebration,GBP,NA,1940,NA,2021-08-01,NA,NA,NA,12,GB-COH-12513245,Miro,NA,12513245,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG36,Voluntary Sector Grant to Gorgeous Gorse Hill,Winter lantern festival,GBP,NA,1100,NA,2021-08-01,NA,NA,NA,12,360G-trafford-gorgeous_gorse_hill,Gorgeous Gorse Hill,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG37,Voluntary Sector Grant to Broomwood Partnership,2x benches to increase park use,GBP,NA,350,NA,2021-08-01,NA,NA,NA,12,360G-trafford-broomwood_partnership,Broomwood Partnership,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG38,Voluntary Sector Grant to Vintage Stitch,Mothers Sewing for Mental Health,GBP,NA,500,NA,2021-10-31,NA,NA,NA,12,360G-trafford-vintage_stitch,Vintage Stitch,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG39,Voluntary Sector Grant to Everybody Can,event to raise awareness to people how gaming can help disabled people,GBP,NA,500,NA,2021-10-31,NA,NA,NA,12,GB-CHC-1053961,Everyone Can,1053961,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG40,Voluntary Sector Grant to Friends of Oak Road Park,installation of memorial bench,GBP,NA,500,NA,2021-10-31,NA,NA,NA,12,360G-trafford-friends_of_oak_road_park,Friends of Oak Road Park,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG41,Voluntary Sector Grant to Sale West,Trip to panto for 100 residents,GBP,NA,328,NA,2021-10-31,NA,NA,NA,12,GB-CHC-1137438,Sale West Community Urban Trust,1137438,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG42,Voluntary Sector Grant to Friends of Victoria Park,Community Chistmas Event in park,GBP,NA,500,NA,2021-10-31,NA,NA,NA,12,GB-CHC-1179731,Friends of Victoria Park,1179731,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG43,Voluntary Sector Grant to Walking for Health,Volunteer celebration,GBP,NA,500,NA,2021-10-31,NA,NA,NA,12,360G-trafford-walking_for_health,Walking for Health,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG44,Voluntary Sector Grant to Guardian Court,trip to chester for 15,GBP,NA,500,NA,2021-10-31,NA,NA,NA,12,360G-trafford-guardian_court_residents,Guardian Court Residents,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG45,Voluntary Sector Grant to Trafford Hong Kongers,3 events to share hong kong culture with local people,GBP,NA,2000,NA,2021-10-31,NA,NA,NA,12,GB-COH-13595076,Trafford HongKongers,NA,13595076,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG46,Voluntary Sector Grant to Trafford Petanque,increase petanque playing area,GBP,NA,2000,NA,2021-10-31,NA,NA,NA,12,360G-trafford-trafford_petanque,Trafford Petanque,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG47,Voluntary Sector Grant to Seed Studios,free access confidence-building and educational music workshops,GBP,NA,1550,NA,2021-10-31,NA,NA,NA,12,GB-CHC-1172658,Seed Studios,1172658,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG48,Voluntary Sector Grant to Future Directions,Arts based project for people with disabilities,GBP,NA,666.1,NA,2021-10-31,NA,NA,NA,12,GB-COH-08041420,Future Directions,NA,08041420,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG49,Voluntary Sector Grant to St Johns Centre,8 week health coaching programme,GBP,NA,2000,NA,2021-10-31,NA,NA,NA,12,GB-COH-07597525,St John's Centre,1146058,07597525,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:40Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG50,Voluntary Sector Grant to Pandas,Perinatal depression awareness,GBP,NA,1300,NA,2021-10-31,NA,NA,NA,12,360G-trafford-pandas,Pandas,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG51,Voluntary Sector Grant to Hideaway,Clive the elf advent hunt,GBP,NA,1630.4,NA,2021-10-31,NA,NA,NA,12,GB-COH-10778009,The Hideaway,NA,10778009,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG52,Voluntary Sector Grant to Flourish Together,Project to showcase Trafford women as a force for social change.,GBP,NA,1975,NA,2021-10-31,NA,NA,NA,12,360G-trafford-flourish_together,Flourish Together,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG53,Voluntary Sector Grant to Gorse Hill studios,Photo project for vulnerable young people,GBP,NA,2000,NA,2021-10-31,NA,NA,NA,12,GB-COH-09646545,Gorsehill Studios,1172118,09646545,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG54,Voluntary Sector Grant to Inch Art,bringing residents together share their stories and engage with others.,GBP,NA,2000,NA,2021-10-31,NA,NA,NA,12,360G-trafford-inch_art,Inch Art,NA,NA,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2023-09-04T15:29:37Z,https://www.trafford.gov.uk/
360G-traffordmbc-2021VSG55,Voluntary Sector Grant to Trafford Handball,Promote handball across Trafford with accessible training,GBP,NA,1900,NA,2021-10-31,NA,NA,NA,12,GB-COH-12598216,Trafford Handball Club Ltd,NA,12598216,NA,NA,NA,England,NA,NA,NA,Trafford,GB,NA,NA,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Inclusive Economy & Communities,VSG,Voluntary Sector Grants,NA,Yes,NA,2022-05-03T18:10:27Z,https://www.trafford.gov.uk/
